Date,Latitude,Longitude,Maximum Wind
20100912,17.7,46.1,115
20100913,17.7,47.3,130
20100913,17.6,48.3,130
20100913,17.6,49.3,130
20100913,17.6,50.2,125
20100914,17.7,50.9,125
20100914,17.9,51.5,115
20100914,18.2,52.1,115
20100914,18.6,52.8,125
20100915,18.9,53.5,135
20100915,19.2,54.1,125
20100915,19.5,54.7,115
20100915,19.8,55.3,115
20100916,20.1,56.0,120
20100916,20.4,56.5,125
20100916,20.8,57.1,120
20100916,21.4,57.8,115
20100917,21.8,58.4,115
20100917,22.2,59.1,110
20100917,22.8,59.9,100
20100917,23.5,60.7,90
20100918,24.2,61.6,90
20100918,24.9,62.5,85
20100918,25.7,63.3,85
20100918,26.6,64.0,80
20100919,27.5,64.6,80
20100919,28.4,65.2,75
20100919,29.6,65.6,75
20100919,30.8,65.9,70
20100920,31.9,65.7,65
20100920,33.2,65.2,65
20100920,35.1,64.2,65
20100920,37.2,62.6,65
20100921,39.0,60.4,65
20100921,41.5,57.0,65
20100921,44.8,54.4,65
20100921,46.6,53.2,75
20100921,48.5,52.1,75
20100922,51.5,50.5,75
20100922,53.5,49.5,70
20100922,55.5,49.4,70
20100922,57.0,50.0,65
20100923,58.5,51.0,60
20100912,12.9,20.5,30
20100912,13.0,21.3,30
20100912,13.1,22.1,35
20100913,13.5,23.1,40
20100913,14.0,24.2,40
20100913,14.5,25.4,40
20100913,15.0,26.5,45
20100914,15.3,27.5,45
20100914,15.6,28.4,60
20100914,15.9,29.2,70
20100914,16.1,29.9,80
20100915,16.4,30.6,90
20100915,16.9,31.4,110
20100915,17.7,32.2,120
20100915,18.8,33.0,115
20100916,19.9,34.1,105
20100916,20.9,35.8,100
20100916,21.8,37.7,90
20100916,22.7,40.0,80
20100917,23.1,42.0,75
20100917,23.5,44.0,75
20100917,23.9,45.8,70
20100917,24.6,47.4,65
20100918,25.6,48.7,60
20100918,26.9,49.8,55
20100918,28.3,50.7,50
20100918,29.8,51.4,50
20100919,31.4,51.8,55
20100919,32.8,52.0,50
20100919,33.9,51.4,45
20100919,34.6,50.2,45
20100920,34.9,49.2,45
20100920,34.9,48.0,40
20100920,34.7,46.9,40
20100920,34.6,46.0,40
20100921,34.4,45.1,40
20100921,34.4,44.1,35
20100921,34.5,43.0,35
20100921,34.5,41.9,30
20100922,34.3,40.9,30
20100922,33.9,39.9,30
20100922,33.6,38.8,30
20100922,33.2,38.0,30
20100923,33.0,37.8,30
20100923,32.7,37.7,30
20100923,32.4,37.8,30
20100923,32.0,38.6,30
20100924,31.5,40.0,30
20100924,31.2,41.6,30
20100924,30.9,43.1,30
20100924,30.6,44.3,30
20100913,16.3,78.5,25
20100914,16.6,79.8,25
20100914,17.0,81.1,25
20100914,17.6,82.3,30
20100914,18.1,83.6,35
20100915,18.3,85.0,40
20100915,18.3,86.2,55
20100915,18.5,87.6,55
20100915,18.5,87.8,55
20100915,18.8,88.8,45
20100916,19.2,90.1,40
20100916,19.4,91.1,45
20100916,19.6,92.2,55
20100916,19.6,93.3,70
20100917,19.7,94.1,85
20100917,19.7,94.9,95
20100917,19.6,95.6,110
20100917,19.4,96.0,110
20100917,19.3,96.2,100
20100917,19.2,96.4,90
20100918,18.7,97.1,60
20100918,18.6,97.4,25
20100920,15.2,32.0,25
20100920,15.5,32.1,25
20100920,15.9,32.1,25
20100920,16.3,32.0,30
20100921,16.8,31.9,35
20100921,17.3,31.8,40
20100921,17.7,31.7,40
20100921,17.8,31.5,40
20100922,17.6,31.3,35
20100922,17.3,30.9,35
20100922,17.3,30.4,35
20100922,17.4,30.0,30
20100923,17.5,29.7,30
20100923,17.5,29.3,30
20100923,17.5,28.8,35
20100923,17.6,28.3,35
20100924,17.9,28.0,35
20100924,18.3,27.7,40
20100924,19.0,27.6,50
20100924,19.7,27.7,60
20100924,20.0,27.7,65
20100925,20.4,27.8,75
20100925,21.3,28.0,70
20100925,22.3,28.3,60
20100925,23.2,28.6,50
20100926,24.0,28.8,40
20100926,24.8,28.9,35
20100926,25.3,29.0,30
20100926,25.8,29.2,30
20100927,26.3,29.6,30
20100927,26.8,30.1,30
20100927,27.4,30.6,30
20100927,28.0,31.1,30
20100928,28.6,31.5,30
20100928,29.1,31.7,30
20100928,29.5,31.7,30
20100928,29.9,31.6,25
20100929,30.2,31.5,25
20100923,13.7,74.8,30
20100923,13.9,76.2,35
20100924,14.0,77.7,40
20100924,14.0,79.3,45
20100924,14.2,81.1,45
20100924,14.6,83.0,50
20100924,14.7,83.3,50
20100925,15.2,84.6,50
20100925,15.8,86.1,45
20100925,16.3,87.7,35
20100925,16.5,88.4,35
20100925,16.7,89.4,30
20100926,17.0,90.8,30
20100926,17.3,91.9,25
20100926,17.5,92.8,20
20100926,17.2,93.3,20
20100928,19.4,84.1,25
20100928,19.8,83.5,30
20100928,20.4,83.0,35
20100928,21.0,82.7,40
20100929,21.4,82.2,35
20100929,21.7,81.6,35
20100929,21.9,81.0,40
20100929,22.2,80.5,40
20100929,23.3,80.1,40
20100930,24.7,79.6,40
20100930,26.1,79.0,40
20100930,27.4,78.5,40
20101006,22.0,67.2,30
20101006,22.6,67.8,40
20101006,23.0,68.1,50
20101007,23.2,68.2,55
20101007,23.4,68.3,50
20101007,23.6,68.3,45
20101007,23.8,67.8,50
20101008,24.0,67.0,55
20101008,24.4,66.1,60
20101008,25.2,64.8,65
20101008,26.2,63.3,70
20101009,27.2,61.7,75
20101009,28.5,59.7,75
20101009,30.0,57.3,70
20101009,31.4,54.3,65
20101010,32.7,50.9,60
20101010,34.3,47.0,55
20101010,36.4,42.6,55
20101010,38.2,38.1,55
20101011,40.3,33.8,50
20101011,42.0,30.8,45
20101011,43.1,28.1,40
20101011,43.5,26.3,40
20101012,43.4,25.3,35
20101012,42.4,24.6,35
20101012,41.4,24.0,35
20101012,40.3,23.5,35
20101013,39.3,23.0,35
20101013,38.4,22.7,35
20101013,37.6,22.6,35
20101013,36.7,22.4,35
20101014,35.8,22.2,35
20101014,35.0,22.0,30
20101014,34.4,21.4,30
20101014,34.0,20.6,30
20101015,33.8,19.9,30
20101015,33.6,19.2,30
20101015,33.4,18.5,30
20101015,33.2,17.8,30
20101016,33.0,17.1,25
20101016,32.8,16.5,25
20101016,32.6,15.9,25
20101016,32.4,15.3,25
20101017,32.3,14.7,25
20101017,32.1,14.5,25
20101017,31.9,14.6,20
20101017,31.7,14.7,20
20101011,13.9,81.8,30
20101011,14.4,82.5,35
20101011,15.0,83.2,45
20101011,15.7,83.8,60
20101012,16.5,84.4,65
20101012,17.3,85.0,65
20101012,18.1,85.6,75
20101012,18.8,85.9,90
20101013,19.6,86.0,90
20101013,20.3,86.0,85
20101013,20.9,85.9,85
20101013,21.4,85.8,75
20101014,21.8,85.6,75
20101014,22.2,85.2,70
20101014,22.6,84.5,60
20101014,22.7,83.9,55
20101014,22.8,83.5,50
20101015,22.9,82.0,40
20101015,22.9,80.9,30
20101015,22.9,79.9,25
20101015,23.0,79.1,20
20101019,17.2,83.4,30
20101020,17.7,83.2,30
20101020,17.8,82.8,30
20101020,17.8,82.3,30
20101020,17.6,81.8,30
20101021,17.3,81.3,30
20101021,17.0,80.9,30
20101021,16.7,80.6,35
20101021,16.3,80.4,35
20101022,16.0,80.5,35
20101022,15.9,80.7,35
20101022,15.8,81.0,35
20101022,15.8,81.5,40
20101023,15.8,82.1,40
20101023,15.8,82.6,45
20101023,15.9,83.1,50
20101023,16.0,83.6,55
20101024,16.2,84.3,60
20101024,16.5,85.2,65
20101024,16.8,86.3,75
20101024,17.0,87.3,80
20101025,17.2,88.2,85
20101025,17.2,88.3,85
20101025,17.4,89.2,65
20101025,17.7,90.0,40
20101025,18.0,90.8,30
20101026,18.4,91.5,25
20101026,19.1,92.3,25
20101026,20.1,92.9,20
20101028,25.6,61.2,30
20101029,26.8,63.0,35
20101029,28.1,64.6,40
20101029,29.3,65.9,50
20101029,30.2,65.8,55
20101030,31.3,64.0,65
20101030,32.9,60.9,65
20101030,35.1,57.2,65
20101030,37.0,53.5,55
20101029,9.0N,53.7,30
20101029,9.8N,55.3,35
20101029,10.8,56.8,45
20101030,11.9,57.8,55
20101030,12.7,58.9,60
20101030,13.0,59.5,60
20101030,13.1,60.1,65
20101030,13.3,61.0,80
20101030,13.4,61.2,85
20101031,13.5,61.7,85
20101031,13.8,62.4,85
20101031,14.0,63.3,80
20101031,14.2,64.4,65
20101101,14.1,65.8,55
20101101,13.9,67.1,45
20101101,13.6,68.2,40
20101101,13.5,69.2,40
20101102,13.5,70.3,40
20101102,13.5,71.4,45
20101102,13.5,72.5,40
20101102,13.6,73.4,35
20101103,13.8,73.9,30
20101103,14.0,74.3,30
20101103,14.3,74.7,30
20101103,14.7,75.1,35
20101104,15.1,75.5,40
20101104,15.5,75.9,40
20101104,15.9,76.2,45
20101104,16.4,76.2,50
20101105,17.0,75.7,60
20101105,17.7,75.2,70
20101105,18.7,74.7,75
20101105,19.7,74.0,70
20101106,20.4,73.1,60
20101106,21.4,71.8,60
20101106,21.7,71.6,60
20101106,22.6,70.9,60
20101106,23.8,70.3,65
20101107,24.9,69.8,70
20101107,25.4,69.6,65
20101107,25.7,69.5,60
20101107,26.0,69.3,50
20101108,26.0,68.5,50
20101108,25.8,67.5,50
20101108,25.6,66.2,50
20101108,25.8,64.5,45
20101109,26.5,62.3,45
20101109,27.9,60.4,45
20101109,29.4,58.6,45
20101109,31.0,56.9,45
20101110,33.3,55.4,45
20101110,36.0,54.0,45
20101110,39.0,53.5,35
20101110,42.0,53.5,35
20110628,19.9,92.8,25
20110628,20.3,93.1,30
20110628,20.7,93.5,35
20110629,21.0,93.9,35
20110629,21.2,94.5,35
20110629,21.3,95.3,45
20110629,21.4,95.6,50
20110630,21.6,96.1,50
20110630,21.6,97.0,55
20110630,21.6,97.3,55
20110630,21.6,97.4,55
20110630,21.5,98.1,45
20110701,21.1,98.7,30
20110716,30.7,79.7,20
20110716,30.3,79.4,20
20110716,29.8,79.1,20
20110717,29.3,78.8,20
20110717,28.8,78.5,20
20110717,28.3,78.3,25
20110717,27.8,78.2,30
20110718,27.5,78.1,35
20110718,27.1,78.0,40
20110718,27.4,77.5,45
20110718,27.8,77.1,60
20110719,28.4,76.8,60
20110719,29.0,76.6,50
20110719,29.5,76.2,45
20110719,30.0,75.8,45
20110720,30.5,75.3,45
20110720,30.9,74.7,45
20110720,31.4,74.1,45
20110720,31.9,73.4,45
20110721,32.4,72.7,45
20110721,33.0,72.0,40
20110721,33.5,71.2,35
20110721,34.1,70.1,35
20110722,35.1,68.9,30
20110722,36.2,67.4,30
20110722,37.3,65.2,30
20110722,38.3,62.8,30
20110723,39.2,60.1,25
20110723,39.8,57.0,25
20110720,33.0,59.5,30
20110720,33.4,57.0,35
20110720,34.5,54.7,40
20110721,35.8,52.5,45
20110721,37.4,50.5,50
20110721,39.4,48.4,55
20110721,41.3,46.1,60
20110722,42.6,43.7,55
20110722,43.8,41.2,50
20110722,45.1,38.6,45
20110722,46.7,35.6,40
20110723,48.4,32.1,40
20110723,50.0,27.8,35
20110727,21.6,85.7,30
20110727,21.8,86.2,30
20110727,22.0,86.7,35
20110728,22.3,87.4,35
20110728,22.9,88.4,35
20110728,23.7,89.5,40
20110728,24.2,90.7,40
20110729,24.6,91.9,45
20110729,25.1,93.1,45
20110729,25.8,94.3,45
20110729,26.4,95.5,45
20110730,27.0,96.9,35
20110730,27.3,97.4,30
20110730,27.8,98.1,25
20110802,14.9,61.4,40
20110802,15.1,62.5,40
20110802,15.4,63.6,40
20110802,15.7,64.8,40
20110803,16.0,66.2,45
20110803,16.3,67.7,45
20110803,16.6,69.1,45
20110803,16.8,70.3,45
20110804,16.9,70.7,45
20110804,16.9,71.3,45
20110804,17.3,72.2,45
20110804,17.9,73.4,30
20110805,18.8,74.6,25
20110805,19.8,75.5,25
20110805,21.0,76.3,25
20110805,22.4,76.9,25
20110806,23.6,77.4,25
20110806,24.6,77.9,25
20110806,25.6,78.1,25
20110806,26.4,78.2,30
20110807,27.2,78.1,35
20110807,28.4,77.4,35
20110807,29.7,76.4,30
20110807,30.7,74.8,30
20110812,34.7,66.0,25
20110812,35.6,64.7,30
20110813,36.6,63.0,30
20110813,37.6,61.1,35
20110813,38.6,59.0,40
20110813,39.6,56.3,40
20110814,40.2,53.2,35
20110814,40.4,49.9,35
20110814,40.0,47.0,30
20110814,39.4,44.6,30
20110815,38.8,42.5,30
20110815,38.1,40.8,25
20110815,37.3,39.2,25
20110815,36.6,38.2,25
20110816,35.6,37.9,25
20110813,26.2,58.0,30
20110813,26.9,59.4,30
20110813,27.3,60.6,30
20110814,27.5,61.5,30
20110814,27.7,62.3,35
20110814,28.1,62.9,40
20110814,28.8,63.1,40
20110815,29.6,63.3,45
20110815,30.6,63.4,50
20110815,31.6,63.2,55
20110815,32.9,62.7,50
20110816,34.2,61.6,45
20110816,35.6,60.3,45
20110816,37.1,58.1,40
20110816,38.6,55.8,40
20110817,40.1,53.4,35
20110817,41.5,50.9,30
20110817,42.9,48.3,30
20110817,44.9,44.8,30
20110819,15.4,82.0,30
20110819,15.7,82.7,30
20110819,15.9,83.4,35
20110819,16.0,84.1,40
20110820,16.1,84.9,45
20110820,16.3,85.8,50
20110820,16.6,87.0,50
20110820,17.0,88.3,55
20110820,17.0,88.3,55
20110821,17.3,89.6,35
20110821,17.6,90.8,30
20110821,18.0,92.0,30
20110821,18.5,93.3,30
20110822,18.7,94.8,35
20110822,18.7,95.2,35
20110822,18.6,96.2,25
20110822,18.1,97.2,20
20110821,15.0,59.0,45
20110821,16.0,60.6,45
20110821,16.8,62.2,45
20110821,17.5,63.7,50
20110821,17.8,64.6,60
20110822,17.9,65.0,60
20110822,18.1,65.8,60
20110822,18.2,65.9,65
20110822,18.9,67.0,70
20110822,19.3,68.0,75
20110823,19.7,68.8,80
20110823,20.1,69.7,80
20110823,20.4,70.6,80
20110823,20.7,71.2,80
20110824,21.0,71.9,80
20110824,21.3,72.5,95
20110824,21.9,73.3,105
20110824,22.4,74.0,100
20110824,22.7,74.3,100
20110825,23.5,75.1,95
20110825,24.1,75.9,95
20110825,24.7,76.2,90
20110825,25.4,76.6,90
20110825,26.5,77.2,90
20110826,27.7,77.3,90
20110826,28.8,77.3,90
20110826,30.0,77.4,85
20110826,31.1,77.5,80
20110827,32.1,77.1,75
20110827,33.4,76.8,75
20110827,34.7,76.6,75
20110827,35.5,76.3,65
20110828,36.7,75.7,65
20110828,38.1,75.0,65
20110828,39.4,74.4,60
20110828,40.3,74.1,55
20110828,40.6,74.0,55
20110828,42.5,73.1,50
20110829,44.2,72.1,45
20110829,46.5,69.5,40
20110829,49.1,66.7,40
20110829,51.3,63.8,40
20110830,53.0,60.0,40
20110825,12.3,29.0,30
20110825,12.7,30.1,30
20110825,13.1,31.2,30
20110825,13.5,32.1,30
20110826,13.9,32.9,30
20110826,14.4,33.3,30
20110826,14.8,33.5,30
20110826,15.3,33.7,30
20110827,15.8,33.9,25
20110826,27.3,59.0,30
20110826,27.4,60.2,30
20110827,27.5,61.3,30
20110827,27.7,62.4,30
20110827,27.9,63.4,35
20110827,28.3,64.3,35
20110828,29.1,64.9,35
20110828,29.8,65.5,40
20110828,30.9,65.7,40
20110828,32.4,65.8,40
20110829,34.2,65.6,40
20110829,36.2,65.1,35
20110829,38.3,63.8,30
20110828,9.5N,19.0,20
20110828,9.4N,20.3,20
20110828,9.3N,21.6,25
20110828,9.3N,22.9,25
20110829,9.3N,24.2,25
20110829,9.5N,25.6,25
20110829,9.9N,27.0,30
20110829,10.6,28.2,30
20110830,11.0,29.6,35
20110830,11.5,31.1,40
20110830,12.0,32.9,45
20110830,12.6,34.6,50
20110831,13.1,36.4,50
20110831,13.6,38.2,55
20110831,14.0,40.0,55
20110831,14.4,41.8,60
20110901,14.8,43.5,65
20110901,15.1,45.2,65
20110901,15.3,46.9,65
20110901,15.7,48.5,65
20110902,16.2,50.0,65
20110902,16.8,51.2,65
20110902,17.4,52.1,65
20110902,18.0,53.0,65
20110903,18.4,53.9,65
20110903,18.8,54.7,65
20110903,19.4,55.4,65
20110903,19.9,56.2,65
20110904,20.4,57.1,70
20110904,21.1,57.9,75
20110904,21.7,58.8,85
20110904,22.3,59.7,90
20110905,23.0,60.6,90
20110905,23.6,61.6,95
20110905,24.2,62.6,100
20110905,24.8,63.4,110
20110906,25.6,64.0,120
20110906,26.2,64.8,115
20110906,26.7,65.6,105
20110906,27.3,66.2,95
20110907,27.7,66.9,85
20110907,28.2,67.6,85
20110907,28.8,68.4,80
20110907,29.4,69.3,80
20110908,30.3,69.9,80
20110908,31.5,70.1,80
20110908,32.8,70.2,80
20110908,34.1,70.0,80
20110909,35.6,69.4,80
20110909,37.1,68.4,75
20110909,38.5,67.1,75
20110909,39.8,64.6,75
20110910,41.0,60.5,75
20110910,42.2,56.1,75
20110910,43.5,50.6,75
20110910,45.4,43.7,75
20110911,47.3,37.2,70
20110911,49.1,31.3,70
20110911,51.1,26.0,60
20110911,52.8,21.1,60
20110912,54.7,16.3,60
20110912,56.2,11.6,60
20110912,58.0,7.0W,60
20110912,59.5,0.0W,60
20110902,26.6,91.4,30
20110902,26.9,91.4,30
20110902,27.2,91.4,35
20110902,27.5,91.4,40
20110903,28.0,91.5,40
20110903,28.5,91.8,45
20110903,29.0,92.0,50
20110903,29.2,92.2,45
20110904,29.4,92.5,40
20110904,29.5,92.5,40
20110904,29.5,92.2,40
20110904,29.6,92.1,40
20110904,29.7,92.0,35
20110904,30.3,91.8,35
20110905,30.4,91.6,35
20110905,30.4,91.4,35
20110905,30.6,90.1,40
20110905,31.5,88.3,40
20110906,32.6,86.5,30
20110906,33.4,85.3,20
20110906,34.2,85.1,15
20110906,34.9,85.3,15
20110906,11.5,35.9,30
20110907,11.9,37.5,35
20110907,12.3,39.1,40
20110907,12.8,41.0,45
20110907,13.0,43.0,45
20110908,13.2,45.2,45
20110908,13.2,47.7,45
20110908,13.0,50.1,40
20110908,13.2,52.1,40
20110909,13.5,53.7,40
20110909,13.9,55.2,40
20110909,14.3,56.6,45
20110909,14.9,57.9,45
20110910,15.4,59.0,45
20110910,16.0,60.0,45
20110910,16.9,61.1,45
20110910,17.8,62.0,45
20110911,18.3,62.7,45
20110911,18.7,63.4,50
20110911,19.1,64.1,50
20110911,19.6,64.7,50
20110912,20.0,65.3,50
20110912,20.4,66.1,50
20110912,20.6,66.9,50
20110912,20.8,67.1,50
20110913,21.0,67.3,45
20110913,21.3,67.5,45
20110913,21.7,67.7,45
20110913,22.3,68.0,45
20110914,23.1,68.5,45
20110914,23.9,69.0,50
20110914,24.7,69.3,50
20110914,25.8,69.3,55
20110915,27.2,68.9,60
20110915,28.8,68.4,60
20110915,30.9,67.8,60
20110915,33.7,66.9,65
20110916,36.8,64.8,70
20110916,39.8,62.1,70
20110916,42.9,58.2,65
20110916,46.7,53.9,60
20110916,47.0,53.5,60
20110906,20.3,93.9,30
20110907,20.3,93.7,30
20110907,20.3,93.3,30
20110907,20.3,92.9,35
20110907,20.3,92.6,40
20110908,20.2,92.5,45
20110908,20.1,92.4,50
20110908,19.9,92.3,55
20110908,19.7,92.3,65
20110909,19.7,92.1,65
20110909,19.9,92.2,55
20110909,20.0,92.4,50
20110909,20.0,92.7,45
20110910,20.0,93.0,45
20110910,20.0,93.4,45
20110910,20.1,93.8,50
20110910,20.1,94.2,55
20110911,20.1,94.7,55
20110911,20.0,95.4,50
20110911,20.3,96.4,40
20110911,20.5,97.0,40
20110911,20.5,97.2,35
20110912,20.5,97.8,25
20110920,11.6,37.0,25
20110920,11.9,37.7,25
20110920,12.2,38.6,30
20110921,12.5,39.7,40
20110921,12.7,41.1,45
20110921,12.9,42.6,50
20110921,13.1,44.1,50
20110922,13.3,45.2,50
20110922,13.5,46.3,55
20110922,13.7,47.3,55
20110922,13.9,48.3,50
20110923,14.1,49.4,45
20110923,14.4,50.5,40
20110923,14.7,51.7,45
20110923,15.2,52.9,50
20110924,15.8,54.0,45
20110924,16.5,54.8,45
20110924,17.2,55.9,45
20110924,17.6,57.0,40
20110925,17.9,58.0,40
20110925,18.2,59.0,35
20110925,18.4,59.8,30
20110925,18.6,60.5,30
20110926,18.5,60.8,25
20110926,18.3,60.7,25
20110926,18.0,60.5,25
20110926,17.8,60.2,25
20110927,17.6,59.9,25
20110927,17.6,59.5,25
20110927,17.8,59.3,25
20110927,18.0,59.4,25
20110928,18.1,59.5,30
20110928,18.2,59.6,40
20110928,18.4,59.8,40
20110928,18.7,60.1,45
20110929,19.1,60.5,50
20110929,19.6,60.9,55
20110929,20.2,61.4,55
20110929,21.0,61.9,65
20110930,21.6,62.3,70
20110930,22.4,62.7,85
20110930,23.4,63.0,95
20110930,24.6,63.3,100
20111001,25.9,63.3,105
20111001,27.3,63.2,105
20111001,28.9,63.1,105
20111001,30.7,62.9,110
20111002,32.8,62.5,120
20111002,35.0,62.1,110
20111002,37.4,61.6,105
20111002,40.1,60.8,90
20111003,42.8,59.6,70
20111003,45.4,57.6,60
20111003,46.9,55.4,60
20111003,47.4,54.0,50
20111003,48.9,49.2,45
20111004,49.9,43.6,40
20111004,50.6,37.8,40
20111004,51.3,31.9,40
20110923,8.3N,17.5,20
20110923,8.6N,19.1,20
20110923,9.0N,20.6,25
20110923,9.5N,22.0,25
20110924,10.4,23.3,30
20110924,11.0,24.7,30
20110924,11.1,26.1,35
20110924,11.2,27.3,35
20110925,11.5,28.4,35
20110925,12.1,29.4,40
20110925,12.7,30.3,40
20110925,13.2,31.2,45
20110926,13.8,32.1,45
20110926,14.4,33.0,45
20110926,14.9,33.6,50
20110926,15.3,34.1,50
20110927,15.4,34.4,45
20110927,15.5,34.7,45
20110927,15.6,35.2,40
20110927,15.7,35.8,35
20110928,15.8,36.6,30
20110928,16.0,37.4,30
20110928,16.2,38.4,35
20110928,16.6,39.4,40
20110929,17.1,40.5,40
20110929,17.8,41.5,45
20110929,18.7,42.3,45
20110929,19.7,43.0,45
20110930,20.7,43.6,40
20110930,21.7,44.2,40
20110930,22.5,44.8,45
20110930,23.2,45.6,45
20111001,23.8,46.3,50
20111001,24.1,47.0,55
20111001,24.4,47.6,60
20111001,24.8,48.4,60
20111002,25.2,49.3,60
20111002,25.8,50.3,50
20111002,26.2,51.2,40
20111002,26.3,52.3,40
20111003,26.2,53.2,45
20111003,25.6,54.0,50
20111003,24.9,54.8,55
20111003,24.3,55.6,60
20111004,23.8,56.6,65
20111004,23.7,57.7,65
20111004,23.8,58.7,60
20111004,24.0,59.6,60
20111005,24.3,60.2,60
20111005,24.7,60.7,60
20111005,25.2,61.0,55
20111005,25.5,61.1,55
20111006,25.9,61.1,60
20111006,26.5,61.0,65
20111006,27.4,60.4,70
20111006,28.2,59.7,80
20111007,28.7,58.8,80
20111007,29.0,57.7,80
20111007,29.3,56.5,80
20111007,29.7,55.1,70
20111008,30.1,53.5,65
20111008,30.9,51.4,60
20111008,32.3,48.7,60
20111008,34.4,46.0,50
20111009,37.5,43.6,45
20111022,12.7,81.0,25
20111022,12.7,81.2,25
20111022,12.9,81.4,25
20111022,13.2,81.4,25
20111023,13.6,81.4,25
20111023,14.2,81.4,25
20111023,14.8,81.5,25
20111023,15.5,81.7,30
20111024,16.0,81.9,35
20111024,16.5,82.2,40
20111024,16.9,82.6,50
20111024,17.1,83.0,65
20111025,17.2,83.2,75
20111025,17.3,83.5,90
20111025,17.3,83.8,95
20111025,17.3,84.2,100
20111026,17.4,84.6,100
20111026,17.5,85.0,100
20111026,17.7,85.4,85
20111026,18.0,85.8,80
20111027,18.3,86.3,80
20111027,18.6,86.7,65
20111027,19.0,86.9,60
20111027,19.5,87.1,60
20111028,20.2,87.2,55
20111028,20.5,87.2,50
20111028,20.9,87.1,50
20111028,21.4,86.9,40
20111028,21.7,86.4,25
20111029,21.8,85.3,20
20111029,21.5,84.2,20
20111106,28.5,70.0,45
20111106,28.5,69.2,45
20111106,28.4,68.8,45
20111106,28.0,68.5,45
20111107,27.9,68.6,45
20111107,27.7,68.7,40
20111107,27.5,69.0,40
20111107,27.6,69.3,40
20111108,27.6,69.6,40
20111108,27.7,69.8,40
20111108,27.8,70.0,45
20111108,27.8,70.0,45
20111109,27.8,70.1,45
20111109,27.8,70.2,50
20111109,27.9,70.4,55
20111109,28.3,70.6,55
20111110,29.0,70.7,55
20111110,29.7,70.9,55
20111110,30.2,70.7,55
20111110,30.5,70.0,55
20111111,31.0,69.0,55
20111111,32.2,67.2,50
20111111,33.4,65.3,45
20111111,34.8,62.6,40
20111112,35.9,59.4,35
20111112,38.0,57.2,35
20111112,40.0,55.0,35
20111112,42.5,52.4,35
20110831,37.1,64.3,25
20110831,37.1,64.1,25
20110901,37.3,63.9,25
20110901,37.4,63.7,30
20110901,37.4,63.7,40
20110901,37.4,63.8,35
20110902,37.5,63.8,35
20110902,37.8,63.7,40
20110902,38.0,62.8,40
20110902,39.0,61.8,35
20110903,40.0,60.7,30
20110903,41.0,59.9,30
20110903,42.0,59.2,30
20110903,42.4,57.8,30
20120519,33.1,77.0,25
20120519,32.8,77.1,30
20120519,32.5,77.3,40
20120519,32.3,77.6,45
20120520,32.1,78.1,50
20120520,31.9,78.7,45
20120520,31.5,79.5,40
20120520,31.1,79.9,40
20120521,30.7,80.1,35
20120521,30.4,79.8,35
20120521,30.4,79.1,35
20120521,30.5,78.3,35
20120522,30.7,77.1,35
20120522,31.5,76.1,35
20120522,32.5,74.7,30
20120522,33.4,73.4,30
20120523,34.1,71.9,25
20120523,34.9,70.1,25
20120523,35.5,67.9,25
20120523,35.9,66.0,25
20120525,30.1,76.1,30
20120525,31.1,75.1,35
20120526,32.3,75.0,40
20120526,32.4,75.3,40
20120526,32.0,75.9,40
20120526,31.5,76.2,40
20120527,31.1,77.0,45
20120527,30.7,78.0,45
20120527,30.3,78.9,50
20120527,30.1,79.8,55
20120527,30.1,80.5,60
20120528,30.1,80.7,60
20120528,30.2,81.4,55
20120528,30.2,81.7,50
20120528,30.4,82.5,30
20120528,30.5,83.0,30
20120529,30.6,83.2,25
20120529,30.8,83.4,25
20120529,31.3,83.0,25
20120529,31.7,82.7,25
20120530,32.0,81.8,25
20120530,32.6,80.6,35
20120530,33.7,78.9,40
20120530,34.5,77.1,40
20120531,35.4,75.1,45
20120531,36.3,72.9,40
20120531,37.1,70.4,35
20120531,37.8,67.6,35
20120601,38.7,65.0,35
20120601,39.4,62.4,35
20120601,39.4,59.8,35
20120601,38.5,57.5,35
20120602,38.1,53.2,35
20120617,28.8,68.8,20
20120617,29.3,66.9,25
20120617,30.4,65.4,30
20120617,31.8,64.2,35
20120618,33.4,63.5,35
20120618,35.1,62.8,35
20120618,36.7,62.0,35
20120618,38.0,61.3,40
20120619,38.6,60.4,40
20120619,39.1,59.6,40
20120619,39.4,58.7,40
20120619,39.5,58.0,40
20120620,38.9,56.7,40
20120620,38.3,54.7,40
20120620,38.1,52.5,45
20120620,38.2,50.2,50
20120621,38.6,47.5,60
20120621,39.5,45.5,70
20120621,40.5,43.9,75
20120621,41.9,42.9,70
20120622,43.3,42.8,60
20120622,44.5,43.9,50
20120622,44.8,45.8,45
20120622,44.2,47.8,40
20120623,42.6,48.4,35
20120623,40.9,47.4,35
20120623,40.0,45.0,35
20120623,40.5,42.5,30
20120624,41.4,40.2,30
20120624,42.9,38.5,25
20120624,43.7,38.2,20
20120623,25.5,87.6,35
20120623,26.0,87.5,40
20120624,26.5,87.4,45
20120624,27.0,87.2,50
20120624,27.6,86.8,55
20120624,28.0,86.3,55
20120625,28.3,86.0,50
20120625,28.6,85.8,45
20120625,28.8,85.6,40
20120625,29.0,85.3,40
20120626,29.0,85.0,45
20120626,28.9,84.7,40
20120626,28.9,84.3,40
20120626,29.2,83.7,35
